model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
Subaru,130967,155,diesel,black,suv,True,True,False,True,True,False,True,147
BMW,121243,135,diesel,white,suv,False,True,False,True,True,False,True,136
Nissan,119327,120,diesel,grey,suv,True,False,False,False,False,False,True,104
BMW,146333,135,diesel,black,suv,False,True,False,False,True,False,True,144
Nissan,100343,130,diesel,grey,suv,True,False,False,True,True,False,True,118
BMW,153385,140,diesel,white,suv,True,True,False,True,True,False,True,153
Subaru,91572,180,diesel,blue,suv,True,True,True,True,True,False,True,182
Mitsubishi,111036,180,diesel,black,suv,False,True,False,True,False,False,True,144
BMW,107625,140,diesel,white,suv,False,False,True,False,False,False,True,155
Nissan,135073,105,diesel,black,suv,False,False,False,False,False,False,True,79
Mitsubishi,205709,155,diesel,brown,suv,True,True,False,True,True,False,True,139
BMW,128384,135,diesel,blue,suv,False,False,False,False,False,False,False,130
Mitsubishi,252518,155,diesel,grey,suv,True,True,True,True,True,False,True,108
Nissan,134659,85,diesel,blue,suv,False,True,False,False,False,False,True,88
BMW,61969,135,diesel,black,suv,False,False,False,False,False,False,False,158
Mitsubishi,86514,190,diesel,black,suv,True,True,True,True,False,False,True,207
Nissan,97107,100,diesel,black,suv,True,False,False,False,False,False,True,100
BMW,158076,135,diesel,white,suv,False,False,False,True,False,False,True,122
Toyota,219372,155,diesel,black,suv,True,True,True,True,True,True,True,141
BMW,155927,105,diesel,brown,suv,False,True,False,False,True,False,True,128
Nissan,131443,105,diesel,brown,suv,False,False,False,False,False,False,False,93
Subaru,116679,180,diesel,black,suv,True,True,True,True,True,True,True,182
BMW,91272,135,diesel,silver,suv,True,True,True,True,True,False,True,140
BMW,184949,140,diesel,white,suv,True,True,False,True,True,True,True,149
Mitsubishi,122759,190,diesel,silver,suv,True,True,True,True,True,False,True,182
Nissan,128397,100,diesel,grey,suv,True,True,False,True,False,False,True,108
Mitsubishi,119245,225,diesel,black,suv,True,True,True,True,True,True,True,162
Nissan,87798,85,diesel,blue,suv,False,True,False,False,False,False,True,132
BMW,240375,120,diesel,black,suv,True,True,False,True,True,False,True,127
BMW,216248,160,diesel,black,suv,False,False,False,False,False,False,True,75
Nissan,124463,105,diesel,black,suv,False,True,False,False,True,False,True,111
Toyota,163188,225,diesel,silver,suv,True,True,True,True,True,False,True,171
BMW,25982,190,diesel,red,suv,False,False,False,True,True,True,True,165
BMW,136107,135,diesel,white,suv,True,True,False,True,True,True,True,145
BMW,160044,210,diesel,silver,suv,True,True,True,False,True,True,True,111
BMW,77851,135,diesel,white,suv,False,False,False,False,False,False,False,126
BMW,71015,190,diesel,black,suv,True,True,True,False,False,True,False,164
Nissan,90482,135,diesel,black,suv,False,True,False,True,True,True,True,126
BMW,179888,120,diesel,black,suv,True,False,True,True,True,False,True,131
Nissan,112563,100,diesel,beige,suv,False,True,False,True,False,False,True,102
Mitsubishi,114150,190,diesel,grey,suv,True,True,True,True,True,True,True,204
Nissan,119493,85,diesel,grey,suv,False,True,False,False,False,False,True,107
Nissan,170742,135,diesel,blue,suv,False,False,False,False,False,False,True,28
Mitsubishi,272231,155,diesel,grey,suv,False,True,True,True,True,False,True,133
Mitsubishi,134306,160,diesel,black,suv,False,True,False,False,False,False,True,184
Mitsubishi,126147,173,diesel,black,suv,True,True,True,True,True,True,True,133
BMW,44553,135,diesel,black,suv,True,True,False,False,False,False,False,110
Nissan,90792,105,diesel,blue,suv,False,False,False,True,False,False,True,114
BMW,97370,120,diesel,black,suv,False,True,False,True,False,False,True,120
BMW,175661,110,diesel,black,suv,True,True,False,True,True,True,True,82
BMW,180232,110,diesel,brown,suv,True,True,False,True,False,False,True,81
Mitsubishi,115149,190,diesel,black,suv,True,True,False,True,True,False,True,180
Nissan,199082,105,diesel,grey,suv,False,False,False,False,False,False,True,96
SEAT,95351,140,diesel,grey,suv,True,True,True,False,False,True,False,169
BMW,147500,135,diesel,black,suv,True,False,False,True,True,False,True,134
Toyota,30663,190,diesel,grey,suv,True,True,False,False,True,False,True,203
Mitsubishi,97770,190,diesel,white,suv,True,True,False,True,True,True,True,203
Mitsubishi,163887,190,diesel,blue,suv,False,True,False,True,False,False,True,197
BMW,45190,225,petrol,silver,suv,True,True,True,True,True,True,True,172
SEAT,48988,140,diesel,blue,suv,True,True,False,False,True,False,True,186
BMW,170061,210,diesel,silver,suv,True,True,False,True,False,True,True,108
BMW,116226,120,diesel,grey,suv,False,True,False,True,False,False,True,123
Nissan,99889,100,diesel,grey,suv,True,True,False,False,False,False,True,109
Nissan,130057,120,diesel,brown,suv,True,True,False,False,False,False,True,104
BMW,15084,100,diesel,blue,suv,True,True,False,False,False,False,True,133
SEAT,87161,140,diesel,black,suv,True,True,False,False,False,False,False,168
BMW,148468,135,diesel,white,suv,False,False,False,False,False,False,False,137
BMW,148359,110,diesel,black,suv,True,False,False,True,False,False,True,89
Mitsubishi,151757,230,diesel,black,suv,True,True,True,True,True,False,True,205
Subaru,110474,225,diesel,white,suv,True,True,True,True,True,False,True,191
BMW,185858,135,diesel,blue,suv,True,True,True,True,True,True,True,138
Nissan,171004,100,diesel,grey,suv,True,False,False,False,False,False,True,94
Mitsubishi,230386,155,diesel,grey,suv,True,True,True,True,True,False,True,117
BMW,153562,140,diesel,red,suv,False,False,False,False,False,False,False,134
BMW,79831,190,diesel,grey,suv,True,True,True,True,True,True,True,164
Nissan,179288,105,diesel,white,suv,False,True,False,False,False,False,True,109
BMW,124417,100,diesel,brown,suv,True,True,False,False,True,False,True,125
Mitsubishi,78156,190,diesel,black,suv,True,True,False,True,True,False,True,200
Nissan,145242,120,diesel,brown,suv,True,True,False,False,False,False,True,110
Mitsubishi,132652,173,diesel,blue,suv,True,True,False,True,True,True,True,141
Mitsubishi,64729,190,diesel,grey,suv,True,True,True,True,False,True,True,220
Mitsubishi,76677,190,diesel,black,suv,True,True,False,True,True,False,True,175
Mitsubishi,140179,180,diesel,white,suv,True,True,True,True,True,False,True,141
Nissan,176457,85,diesel,blue,suv,True,True,False,False,False,False,True,100
Mitsubishi,162511,225,diesel,black,suv,True,True,False,True,True,False,True,149
Nissan,153359,85,diesel,grey,suv,False,True,False,False,False,False,True,105
BMW,207712,110,diesel,black,suv,False,True,False,True,False,False,True,70
BMW,154992,140,diesel,black,suv,False,False,False,False,False,False,False,130
BMW,177494,120,diesel,black,suv,True,True,False,True,False,False,True,130
Nissan,112687,135,diesel,silver,suv,False,True,False,True,True,False,True,128
SEAT,50003,140,diesel,black,suv,True,True,False,True,True,False,True,192
BMW,36420,140,diesel,grey,suv,False,True,False,True,False,True,True,167
BMW,78087,105,diesel,black,suv,False,True,False,False,False,False,True,147
Mitsubishi,18439,233,petrol,black,suv,False,True,False,False,False,False,True,208
Mitsubishi,152584,160,diesel,blue,suv,True,True,True,True,True,False,True,184
SEAT,41099,230,diesel,red,suv,False,False,False,False,False,False,False,195
Nissan,126681,105,diesel,grey,suv,False,True,False,False,False,False,True,112
Mitsubishi,706,155,diesel,black,suv,True,True,False,True,True,True,True,204
BMW,164621,110,diesel,white,suv,True,True,False,False,True,False,True,135
Nissan,135373,105,diesel,black,suv,False,False,False,False,False,False,True,104
BMW,182828,120,diesel,grey,suv,True,True,False,True,True,False,True,125
Nissan,140752,105,diesel,black,suv,False,False,False,False,False,False,False,28
BMW,180007,110,diesel,brown,suv,True,True,False,True,False,False,True,84
Nissan,122922,120,diesel,grey,suv,False,True,False,False,False,False,True,112
BMW,49808,140,diesel,white,suv,True,True,True,True,True,True,True,193
SEAT,174496,190,diesel,black,suv,True,True,False,True,True,False,True,176
Mitsubishi,135595,225,diesel,black,suv,True,True,False,True,True,False,True,141
Nissan,140710,100,diesel,black,suv,False,False,False,False,False,True,True,102
Nissan,75800,120,diesel,brown,suv,False,True,True,False,False,False,True,107
Mitsubishi,231522,173,diesel,grey,suv,True,True,False,True,True,False,True,117
BMW,175174,140,diesel,grey,suv,True,True,False,True,True,True,True,160
BMW,211183,135,diesel,brown,suv,False,True,False,False,True,False,True,135
Nissan,139839,85,diesel,black,suv,False,False,False,False,True,True,True,109
Nissan,136333,105,diesel,black,suv,False,True,False,True,True,False,True,113
BMW,68202,120,diesel,grey,suv,False,False,True,True,False,False,True,127
Mitsubishi,169545,155,diesel,grey,suv,True,True,True,True,True,False,True,178
Mitsubishi,114553,180,diesel,brown,suv,True,True,False,True,True,False,True,160
Nissan,170838,135,diesel,silver,suv,True,True,False,False,True,False,True,114
Mitsubishi,69324,190,diesel,black,suv,True,True,True,True,True,False,True,194
BMW,152889,140,diesel,white,suv,False,False,False,False,False,False,False,151
Mitsubishi,40388,160,diesel,black,suv,True,True,False,True,True,True,True,210
Nissan,160479,105,diesel,black,suv,False,True,True,False,False,False,True,106
Nissan,203030,120,diesel,black,suv,True,True,False,False,False,False,True,108
Nissan,180263,135,diesel,white,suv,True,True,True,True,True,True,True,140
BMW,170671,100,diesel,brown,suv,True,True,True,False,True,True,True,123
BMW,193693,100,diesel,black,suv,False,True,False,False,False,False,True,104
BMW,139427,140,diesel,white,suv,True,True,True,True,True,False,True,145
BMW,137942,160,diesel,blue,suv,True,True,True,False,True,False,True,94
BMW,107688,140,diesel,white,suv,False,False,True,False,False,False,True,157
BMW,198384,135,diesel,black,suv,False,True,False,True,False,False,True,123
Nissan,55895,105,diesel,black,suv,False,False,False,False,False,False,False,123
Mitsubishi,116244,160,diesel,black,suv,True,True,True,False,False,False,True,194
BMW,73307,140,diesel,black,suv,True,True,False,True,False,False,True,150
Nissan,84409,120,diesel,blue,suv,False,False,False,False,False,False,False,116
Nissan,51193,105,diesel,black,suv,False,True,False,False,False,False,True,125
Mitsubishi,152658,180,diesel,black,suv,True,True,False,True,True,True,True,156
Subaru,114389,280,diesel,black,suv,True,True,False,True,True,False,True,194
SEAT,66809,140,diesel,black,suv,True,True,False,True,True,False,True,175
Mitsubishi,123610,210,diesel,black,suv,True,True,True,True,True,False,True,109
BMW,194430,120,diesel,grey,suv,True,True,True,True,True,False,True,126
Mitsubishi,203928,210,diesel,blue,suv,True,True,True,True,True,True,True,124
BMW,124267,100,diesel,silver,suv,False,True,False,False,False,False,True,119
BMW,86425,190,diesel,silver,suv,False,True,False,False,False,False,True,145
BMW,68579,140,diesel,brown,suv,False,False,False,False,False,False,False,154
BMW,171858,120,diesel,grey,suv,False,True,False,True,False,False,True,122
Mitsubishi,195580,155,diesel,grey,suv,True,True,False,True,True,False,True,148
Nissan,172198,137,diesel,black,suv,True,True,False,False,True,False,True,117
Nissan,71204,105,diesel,grey,suv,False,False,False,False,False,False,False,114
Suzuki,115569,280,diesel,grey,suv,True,True,False,True,False,True,True,187
Nissan,167535,120,diesel,brown,suv,False,True,False,False,True,False,True,109
Nissan,127708,135,diesel,black,suv,True,True,True,True,True,True,True,143
Mitsubishi,17004,155,diesel,grey,suv,True,True,False,True,True,False,True,208
BMW,139324,135,diesel,brown,suv,True,True,False,True,True,False,True,143
Nissan,151608,135,diesel,brown,suv,True,False,False,False,False,False,True,121
BMW,89187,120,diesel,grey,suv,True,True,False,True,False,False,True,132
BMW,116979,135,diesel,silver,suv,True,True,False,True,False,True,True,127
Mitsubishi,350316,170,petrol,black,suv,True,False,False,False,False,False,True,55
Nissan,203459,85,diesel,black,suv,False,False,False,False,False,True,True,105
BMW,161348,120,diesel,black,suv,False,False,False,True,False,False,True,129
BMW,151354,100,diesel,black,suv,True,True,False,False,True,False,True,131
Nissan,167136,135,diesel,silver,suv,False,False,False,True,True,True,True,122
Mitsubishi,94806,180,diesel,blue,suv,True,True,False,True,True,False,True,160
Nissan,114569,105,diesel,silver,suv,False,True,False,True,True,False,True,122
BMW,132491,170,petrol,black,suv,True,False,False,False,True,True,True,87
BMW,89085,135,diesel,black,suv,False,False,False,True,True,False,True,133
BMW,24175,135,diesel,beige,suv,True,True,False,True,True,False,True,150
BMW,81401,135,diesel,black,suv,False,False,False,False,False,False,False,127
Mitsubishi,174776,155,diesel,grey,suv,True,True,False,True,False,False,True,139
Nissan,208672,105,diesel,white,suv,False,False,False,False,False,False,True,107
BMW,97338,140,diesel,black,suv,True,True,True,False,False,False,True,148
Nissan,78433,135,diesel,grey,suv,False,True,False,False,False,True,False,133
Subaru,130896,173,diesel,black,suv,True,True,True,False,True,False,True,161
SEAT,25914,140,diesel,blue,suv,True,True,False,False,True,True,True,182
BMW,130530,135,diesel,blue,suv,False,True,False,False,False,False,True,135
SEAT,92108,120,diesel,grey,suv,True,True,True,True,True,False,True,160
BMW,150447,100,diesel,grey,suv,True,True,False,False,False,False,True,123
BMW,102037,120,diesel,red,suv,True,True,False,True,True,False,True,141
Mitsubishi,124418,230,diesel,grey,suv,True,True,True,True,True,False,True,189
Nissan,252954,100,diesel,black,suv,False,True,True,True,False,False,True,101
BMW,124547,155,diesel,silver,suv,True,True,False,True,True,False,True,148
Mitsubishi,33639,180,hybrid_petrol,grey,suv,True,True,False,True,True,False,True,228
Nissan,70560,105,diesel,grey,suv,True,False,False,True,True,False,True,120
BMW,153059,140,diesel,red,suv,False,False,False,False,False,False,False,120
Mitsubishi,122691,180,diesel,white,suv,False,True,False,True,True,False,True,141
Mitsubishi,122640,155,diesel,grey,suv,False,True,True,True,True,False,True,124
SEAT,58117,230,diesel,white,suv,True,True,False,False,True,True,True,169
Subaru,81536,225,diesel,black,suv,True,True,False,True,True,False,True,174
BMW,158991,135,diesel,grey,suv,True,True,False,True,True,True,True,142
BMW,89713,120,diesel,silver,suv,True,True,False,True,True,False,True,130
BMW,205837,100,diesel,black,suv,True,True,False,False,False,False,True,122
Mitsubishi,168160,160,diesel,grey,suv,True,True,False,True,True,False,True,175
Mitsubishi,247315,155,diesel,black,suv,True,True,True,True,True,True,True,120
Nissan,130391,105,diesel,beige,suv,False,False,False,True,True,False,True,107
BMW,144804,135,diesel,black,suv,False,True,False,True,True,False,True,136
BMW,119034,135,diesel,silver,suv,False,False,False,False,False,False,True,120
BMW,107254,135,diesel,brown,suv,True,True,False,True,True,False,True,128
Mitsubishi,187080,173,diesel,silver,suv,True,True,True,True,True,False,True,105
BMW,112769,120,diesel,grey,suv,True,True,False,True,True,True,True,133
BMW,88181,135,diesel,silver,suv,False,True,False,True,True,False,True,135
Nissan,179624,150,diesel,black,suv,False,False,False,False,False,False,True,107
Nissan,177291,130,diesel,white,suv,False,False,False,False,False,False,True,104
BMW,100860,135,diesel,white,suv,True,True,False,True,True,True,True,139
Nissan,73869,160,diesel,blue,suv,True,False,False,True,False,False,True,123
Mitsubishi,174947,190,diesel,grey,suv,True,True,True,True,True,True,True,185
SEAT,121365,140,diesel,black,suv,True,True,False,True,True,False,True,177
Mitsubishi,139170,225,diesel,blue,suv,True,True,True,True,False,True,True,166
Mitsubishi,161716,210,diesel,grey,suv,True,True,False,True,True,False,True,109
Mitsubishi,56148,190,diesel,blue,suv,True,True,False,True,True,True,True,208
Mitsubishi,121142,190,diesel,blue,suv,True,True,True,True,True,True,True,187
Mitsubishi,195997,155,diesel,grey,suv,True,True,False,True,True,False,True,148
BMW,83305,135,diesel,silver,suv,False,True,True,True,True,False,True,138
BMW,118380,100,diesel,brown,suv,False,True,False,False,False,False,True,110
Nissan,132448,135,diesel,black,suv,False,True,False,False,False,True,True,123
Nissan,72639,85,diesel,blue,suv,False,False,False,False,False,False,True,110
Nissan,87549,85,diesel,blue,suv,False,True,False,False,False,False,True,133
Toyota,44827,280,diesel,black,suv,True,True,True,True,False,True,True,223
BMW,113654,135,diesel,white,suv,False,True,False,True,True,False,True,148
Mitsubishi,96239,190,diesel,grey,suv,True,True,False,True,True,True,True,200
BMW,104793,135,diesel,white,suv,False,False,False,False,False,False,True,140
BMW,149604,135,diesel,grey,suv,False,False,False,False,False,False,False,120
Mitsubishi,305854,173,diesel,grey,suv,True,True,True,True,True,False,True,114
BMW,85657,135,diesel,black,suv,True,False,False,True,True,True,True,131
Mitsubishi,170156,155,diesel,black,suv,True,True,False,True,False,False,True,143
BMW,150961,135,diesel,grey,suv,False,False,False,False,False,False,False,120
BMW,188713,190,diesel,silver,suv,True,True,True,True,True,True,True,152
Nissan,165433,160,diesel,black,suv,False,True,False,True,False,False,True,135
BMW,54612,135,diesel,black,suv,True,True,False,True,True,True,True,155
BMW,146109,120,diesel,grey,suv,True,True,False,True,True,True,True,143
Toyota,98050,230,diesel,black,suv,True,True,False,True,False,True,True,223
Nissan,88875,100,diesel,white,suv,True,True,False,False,False,False,True,115
Nissan,58602,85,diesel,white,suv,False,True,False,False,False,False,True,115
Mitsubishi,104096,190,diesel,black,suv,True,True,False,False,False,False,True,177
Mitsubishi,95433,160,diesel,brown,suv,True,True,False,True,True,False,True,182
BMW,126506,135,diesel,white,suv,True,True,False,True,True,False,True,142
Toyota,29245,160,diesel,grey,suv,True,True,True,False,True,False,True,202
BMW,177996,135,diesel,black,suv,False,True,False,True,True,True,True,136
BMW,200052,135,diesel,black,suv,True,True,True,True,True,True,True,141
Mitsubishi,147248,225,diesel,grey,suv,True,True,True,True,True,True,True,156
Mitsubishi,74305,190,diesel,black,suv,False,True,False,True,True,False,True,182
Nissan,75471,135,diesel,white,suv,False,False,False,False,False,False,True,115
BMW,109347,135,diesel,black,suv,True,True,True,True,True,True,True,152
BMW,154266,135,diesel,black,suv,False,True,False,True,False,False,True,125
Nissan,116018,135,diesel,black,suv,False,False,False,False,True,False,True,123
BMW,90119,135,diesel,black,suv,True,True,True,False,False,False,True,150
Nissan,88244,85,diesel,black,suv,False,True,False,False,False,False,True,100
Nissan,116980,85,diesel,grey,suv,False,True,False,False,False,False,True,103
BMW,67373,110,diesel,grey,suv,False,True,False,False,False,False,True,109
BMW,169495,110,diesel,black,suv,True,True,False,False,True,False,True,135
BMW,150971,100,diesel,white,suv,False,True,False,False,False,False,True,127
BMW,83814,140,diesel,black,suv,True,True,False,True,True,False,True,165
BMW,94261,135,diesel,red,suv,False,True,False,True,False,False,True,146
Nissan,96056,105,diesel,black,suv,False,False,False,False,False,False,True,126
SEAT,39061,140,diesel,black,suv,True,True,False,True,False,False,True,193
Nissan,136760,120,diesel,grey,suv,False,True,False,False,False,False,True,116
SEAT,56981,230,diesel,black,suv,True,True,True,True,False,True,True,218
Nissan,133577,120,diesel,black,suv,True,True,True,False,True,False,True,97
Mitsubishi,203537,190,diesel,black,suv,True,True,True,True,True,False,True,189
Mitsubishi,112145,190,diesel,white,suv,True,True,True,True,False,True,True,197
Mitsubishi,193480,155,diesel,black,suv,False,True,True,True,True,False,True,123
BMW,162691,140,diesel,grey,suv,True,True,False,True,False,False,True,127
BMW,69362,135,diesel,grey,suv,True,True,False,True,True,True,True,154
Mitsubishi,158203,210,diesel,black,suv,True,True,False,False,True,False,True,126
Nissan,101223,105,diesel,brown,suv,False,True,False,True,True,False,True,126
Nissan,112681,100,diesel,black,suv,False,True,False,False,False,False,True,109
Mitsubishi,68178,230,diesel,black,suv,True,True,True,True,False,False,True,217
BMW,74216,140,diesel,black,suv,False,True,False,True,False,False,True,160
Mitsubishi,96539,160,diesel,brown,suv,True,True,False,True,True,False,True,181
BMW,143327,110,diesel,black,suv,False,False,True,False,False,False,True,131
BMW,122008,140,diesel,grey,suv,True,True,False,False,False,False,False,160
BMW,119337,190,diesel,blue,suv,True,True,True,True,True,False,True,152
Nissan,162987,100,diesel,grey,suv,False,True,False,False,False,False,True,116
Suzuki,67798,190,diesel,black,suv,True,True,True,True,False,True,True,239
Toyota,25931,190,diesel,white,suv,True,True,False,False,False,False,True,251
Mitsubishi,34611,190,diesel,blue,suv,True,True,True,False,True,False,True,179
BMW,129915,140,diesel,grey,suv,True,True,False,True,True,True,True,161
Mitsubishi,62957,190,diesel,brown,suv,True,True,True,True,True,True,True,205
BMW,192095,120,diesel,black,suv,True,True,False,True,False,False,True,122
Mitsubishi,58450,190,diesel,grey,suv,True,True,True,True,True,False,True,188
Mitsubishi,30689,190,diesel,black,suv,True,True,True,True,True,True,True,217
SEAT,40030,140,diesel,white,suv,False,False,False,False,False,False,False,187
BMW,186120,135,diesel,black,suv,True,True,True,True,True,False,True,132
Mitsubishi,117507,190,diesel,black,suv,True,True,True,True,True,False,True,186
BMW,152683,160,diesel,silver,suv,True,True,True,True,True,True,True,112
BMW,224340,135,diesel,black,suv,True,False,False,True,True,False,True,121
Nissan,251743,105,diesel,silver,suv,False,False,False,False,False,False,True,103
Mitsubishi,160279,190,diesel,blue,suv,True,True,False,True,True,True,True,194
BMW,97089,140,diesel,white,suv,True,True,True,True,False,True,True,150
BMW,177592,140,diesel,grey,suv,True,True,False,True,False,True,True,130
BMW,110264,105,diesel,grey,suv,False,False,False,False,False,False,False,133
BMW,112261,120,diesel,black,suv,True,True,False,True,False,False,True,128
BMW,195353,135,petrol,blue,suv,False,True,False,False,True,False,False,114
Mitsubishi,179375,155,diesel,black,suv,True,True,False,True,False,False,True,122
BMW,207970,230,diesel,grey,suv,False,True,True,True,True,True,True,154
Subaru,46041,230,diesel,grey,suv,True,True,True,False,True,False,True,236
BMW,138341,120,diesel,black,suv,True,True,False,True,False,False,True,120
BMW,270703,110,diesel,silver,suv,True,True,False,True,False,False,True,70
Mitsubishi,128378,155,diesel,black,suv,True,True,True,True,True,False,True,152
SEAT,182721,140,diesel,grey,suv,True,True,False,True,True,False,True,139
SEAT,65581,140,diesel,blue,suv,True,True,False,True,True,False,True,173
BMW,164843,135,diesel,white,suv,True,True,False,False,False,False,True,128
Nissan,126450,105,diesel,black,suv,True,False,False,False,False,False,True,109
BMW,138197,120,diesel,grey,suv,False,False,False,True,False,False,True,123
Subaru,42318,230,diesel,grey,suv,True,True,True,True,False,False,True,235
Nissan,149348,105,diesel,blue,suv,True,True,True,True,True,False,True,119
SEAT,103064,140,diesel,grey,suv,True,True,False,False,False,False,True,175
BMW,204115,230,diesel,white,suv,True,True,False,True,True,True,True,162
Toyota,65187,190,diesel,grey,suv,True,True,True,False,False,False,False,205
BMW,146618,135,diesel,black,suv,True,True,False,True,False,False,True,124
Suzuki,2970,423,petrol,red,suv,True,True,True,False,False,False,True,287
Mitsubishi,92488,190,diesel,grey,suv,False,True,False,False,False,True,True,180
Mitsubishi,157796,210,diesel,black,suv,True,True,False,False,True,False,True,127
BMW,98390,100,diesel,grey,suv,False,True,False,False,False,False,True,113
BMW,148521,105,diesel,grey,suv,False,True,False,False,True,False,True,123
Mitsubishi,29045,230,diesel,silver,suv,False,False,False,False,False,False,False,210
Nissan,114471,100,diesel,black,suv,True,True,False,False,False,False,True,110
BMW,99233,190,diesel,grey,suv,True,False,False,True,False,False,True,130
Mitsubishi,113216,230,diesel,silver,suv,True,True,False,True,True,True,True,187
Mitsubishi,140095,180,diesel,white,suv,True,True,True,True,True,False,True,144
Mitsubishi,175252,210,diesel,grey,suv,True,True,False,True,True,False,True,132
Nissan,87299,105,diesel,grey,suv,True,False,True,False,True,False,True,122
BMW,146183,120,diesel,black,suv,True,True,True,True,False,True,True,127
Nissan,132927,120,diesel,black,suv,True,True,True,False,True,False,True,99
Mitsubishi,181891,225,diesel,white,suv,True,True,True,True,True,False,True,147
Nissan,120970,85,diesel,white,suv,False,True,False,False,True,False,True,101
Mitsubishi,72104,180,diesel,grey,suv,True,True,False,False,False,False,True,156
BMW,157094,135,diesel,white,suv,False,False,True,True,True,True,True,147
Nissan,142947,100,diesel,white,suv,True,False,True,False,False,False,True,107
BMW,167662,135,diesel,grey,suv,True,True,False,True,True,False,True,136
Suzuki,53221,180,diesel,white,suv,True,True,True,True,False,True,True,207
Nissan,141141,105,diesel,black,suv,True,True,False,True,True,False,True,119
BMW,63507,135,diesel,grey,suv,False,False,False,False,False,False,False,150
BMW,163832,105,diesel,brown,suv,False,True,True,False,True,True,True,119
BMW,192055,120,diesel,blue,suv,True,True,False,True,True,False,True,130
BMW,123813,100,diesel,brown,suv,True,True,False,False,True,False,True,127
Mitsubishi,172852,180,diesel,black,suv,True,True,True,True,True,False,True,142
SEAT,50941,140,diesel,black,suv,True,True,True,True,True,False,True,173
BMW,140215,100,diesel,black,suv,True,True,False,False,False,False,True,109
BMW,168240,135,diesel,silver,suv,False,True,False,True,True,True,True,127
BMW,107760,120,diesel,blue,suv,False,True,False,True,False,False,True,127
SEAT,112720,190,diesel,white,suv,True,True,True,True,True,True,True,187
SEAT,62592,140,diesel,white,suv,True,True,False,True,True,False,True,189
BMW,179762,140,diesel,black,suv,True,True,False,True,False,False,True,146
Toyota,281569,180,diesel,white,suv,True,True,False,True,True,True,True,144
Nissan,163396,100,diesel,grey,suv,False,True,False,False,False,False,True,116
BMW,221872,135,diesel,black,suv,True,True,False,True,True,True,True,136
BMW,146517,120,diesel,grey,suv,True,True,False,True,True,True,True,139
Mitsubishi,132583,225,diesel,black,suv,True,True,True,True,True,True,True,151
Nissan,189429,135,diesel,blue,suv,False,False,False,True,False,True,True,117
Mitsubishi,134909,190,diesel,grey,suv,True,True,False,True,True,True,True,195
Mitsubishi,85387,190,diesel,black,suv,True,True,False,True,True,False,True,203
Mitsubishi,142463,190,diesel,white,suv,True,True,False,True,False,False,True,200
BMW,196501,135,diesel,silver,suv,True,True,True,True,False,True,True,131
BMW,87432,135,diesel,silver,suv,False,False,False,False,False,False,False,146
BMW,85603,140,diesel,grey,suv,True,True,True,False,False,False,False,164
Nissan,53361,105,diesel,white,suv,False,True,False,False,False,False,True,114
Nissan,100488,105,diesel,white,suv,False,True,False,True,False,True,True,127
Mitsubishi,71743,190,diesel,black,suv,True,True,False,True,True,True,True,210
Mitsubishi,193244,155,diesel,black,suv,False,True,True,True,True,False,True,127
Subaru,114410,280,diesel,black,suv,True,True,False,True,True,False,True,191
Mitsubishi,85526,190,diesel,white,suv,True,True,False,True,False,False,True,203
Mitsubishi,54433,190,diesel,black,suv,False,True,True,True,True,True,True,198
Mitsubishi,123474,190,diesel,black,suv,True,True,False,True,True,True,True,208
BMW,101071,140,diesel,black,suv,False,True,False,True,False,False,True,141
BMW,169680,135,diesel,silver,suv,True,True,False,True,False,True,True,130
BMW,182218,190,diesel,black,suv,True,True,True,True,True,False,True,137
BMW,116168,190,diesel,grey,suv,True,True,True,True,True,True,True,151
Nissan,233114,100,diesel,black,suv,False,False,False,False,False,False,False,90
Nissan,124597,100,diesel,beige,suv,False,False,False,True,False,False,True,100
BMW,172437,135,diesel,grey,suv,True,True,False,True,True,False,True,135
BMW,157625,135,diesel,grey,suv,True,True,False,True,False,False,True,130
BMW,67211,140,diesel,black,suv,False,True,False,True,True,False,True,152
Mitsubishi,72664,160,diesel,black,suv,True,True,False,True,True,False,True,186
BMW,111368,120,diesel,black,suv,True,False,False,True,True,False,False,132
BMW,178811,105,diesel,grey,suv,True,True,False,False,False,False,True,112
BMW,131789,100,diesel,brown,suv,True,True,True,False,False,False,True,120
BMW,131931,120,diesel,silver,suv,True,True,False,True,False,True,True,130
Mitsubishi,129317,230,hybrid_petrol,blue,suv,True,False,False,False,False,False,True,215
BMW,117297,135,diesel,silver,suv,True,True,False,True,True,False,True,149
BMW,166934,135,diesel,grey,suv,True,True,False,True,False,False,True,133
Nissan,159393,160,diesel,white,suv,False,True,False,False,False,False,False,116
BMW,182914,190,diesel,black,suv,True,True,True,True,True,False,True,134
Toyota,107244,280,diesel,grey,suv,True,True,True,False,False,False,True,210
Nissan,192275,100,diesel,black,suv,False,False,False,False,False,False,True,96
BMW,102735,135,diesel,silver,suv,False,False,False,False,False,False,False,134
Mitsubishi,131069,155,diesel,grey,suv,True,True,True,True,False,False,True,122
BMW,151652,120,diesel,black,suv,True,True,False,True,False,False,True,126
Nissan,163484,85,diesel,white,suv,False,False,False,False,False,False,False,103
Nissan,165199,130,diesel,brown,suv,True,True,True,True,True,False,True,110
